gene	vegrepl1-mrna-Jan2017-rpkm	0hr mrna rpkm	1.5 hr mrna rpkm	3hr mrna rpkm	4.5hr mrna rpkm	6hr mrna rpkm	8hr mrna rpkm	10hr mrna rpkm	spore mrna rpkm	MATa/a mrna rpkm
YNR067C	187.7703792	35.74885392	27.98942083	17.90323646	14.48322006	6.591549928	3.562731254	7.585081324	2.56694402	100.9628019
YNR068C	178.0757611	102.1701073	91.31049017	174.6613853	139.8225977	100.0327152	113.7020624	130.7064177	142.1145326	150.7130347
YNR069C	139.4502806	76.04655008	60.05025112	89.98713785	67.75684905	51.59149584	50.14188336	51.42286423	48.13662142	122.8800053
YNR070W	3.510339576	34.001026	23.78618239	25.63434838	32.57155532	27.82070017	42.1510508	72.64095677	74.84243187	1.203208899
YNR071C	5.313656797	3.951998954	31.39193841	48.28555508	26.24974969	20.55181602	21.56363067	30.08200983	34.66824253	3.743073103
YNR072W	0.196824673	0	2.301620226	3.179660406	1.712035384	0.845850736	0.78780287	3.445829174	0.41931632	0.341287964
YNR073C	1.332539709	4.624984283	5.626976985	9.866492822	5.459434106	6.680994942	20.6428999	9.973952388	12.3016817	0.77019437
YNR074C	578.7769304	394.6825027	276.0341472	297.4676379	229.6204997	212.6454613	150.1604449	179.6780611	345.0190749	442.726067
YNR075C-A	0	0	0	0	0	0	0	0	0	0
YNR075W	21.15172186	132.1442692	50.05753849	43.93305434	21.59806549	17.66041029	9.138020142	20.7002965	33.47443527	13.88465189
YNR076W	6.372442371	15.79821364	34.15399321	31.09810192	27.71463221	10.49776136	5.195685593	16.16854843	21.11804307	1.84160337
YNR077C	0	0	0	0	0	0	0	0	0	0
YOL001W	92.00116769	400.6519231	146.8787908	199.02433	166.5648516	140.9884998	138.068363	182.9701391	184.3231905	60.75610826
YOL002C	427.2779634	856.708498	243.790884	595.5077806	496.7512881	582.7329692	320.9738594	377.8421571	259.4578362	280.5633295
YOL003C	164.9379791	64.00256801	153.1581872	182.5232464	167.2432773	176.5625056	112.6867763	103.4854656	118.6135688	137.8175937
YOL004W	105.8552153	283.3618419	197.7630893	183.7723717	214.525281	103.5932967	88.77626076	147.2089313	101.3836101	85.03121005
YOL005C	407.8363118	445.5096246	649.9608405	624.1067352	758.336603	753.1002715	790.6888802	545.6885093	802.4856365	1206.250207
YOL006C	243.001053	444.2204904	477.5018042	416.3328098	274.9414691	142.2303651	183.9537208	253.6629667	359.3466321	172.2377968
YOL007C	270.8386959	15.85708897	131.1518482	124.9568892	74.58426902	46.95785017	18.22303843	33.97905813	14.19424811	174.4490248
YOL008W	121.5340006	67.89870542	101.7518144	145.4657638	137.8873457	79.44698028	26.13671046	53.85502672	112.6429356	216.6724731
YOL009C	120.4652912	198.8192648	131.9093259	212.5313563	177.4036113	113.2349107	59.06437388	98.175811	221.2725567	180.8352198
YOL010W	636.2187866	239.3429366	165.5088711	181.6012673	72.27595656	85.04445803	147.5042653	134.9121336	430.5683766	427.8579117
YOL011W	91.41363095	453.4158799	631.1331376	541.2091943	266.4135435	143.2332762	132.5402083	299.5107758	243.8085125	66.20883549
YOL012C	569.9272336	1615.044511	835.3463757	1129.220103	1459.382329	1337.668807	1239.107351	763.2609327	541.1793664	772.3124046
YOL013C	132.2720995	1300.489941	278.8172792	406.457312	316.9930897	206.2317649	194.5896123	216.0993359	229.100145	91.77727321
YOL013W-A	891.5282894	4673.392451	2113.867687	1666.727198	403.8749366	213.0791987	151.5985596	3073.712916	306.3959883	919.6762607
YOL013W-B	9.751767871	37.30019792	1.357557385	2.813173573	3.687981361	3.592119359	4.336894586	8.483238394	5.935776483	4.83121923
YOL014W	913.3227166	42.5498554	13.93758915	5.673233372	261.5656876	565.4794119	227.6250101	208.4048899	18.8625786	732.4933557
YOL015W	9.270199087	48.40327466	27.83830637	37.72604684	635.2759287	830.4299967	776.6712754	434.7528763	32.51242181	6.724937879
YOL016C	252.6345845	10837.53764	462.5781632	430.8247157	285.8702562	235.7719993	274.4200448	288.8314736	290.6427067	216.4228185
YOL017W	73.00496149	77.14074504	344.5793173	183.4988597	124.7386732	59.56371347	43.9991996	73.19234335	60.94063856	67.57624452
YOL018C	213.1199851	802.8752477	160.392891	229.6513408	150.7877035	104.8810158	101.0909476	109.948268	151.1424568	161.3985091
YOL019W	88.92072546	76.18183697	49.12214221	35.52557022	34.69614044	51.90454924	22.77684863	54.94571184	112.6886338	70.10035535
YOL019W-A	0	0	0	0	0	0	0	0	0	0
YOL020W	335.6616365	255.6332936	110.1872231	127.3034685	64.78103386	33.78974405	50.12027216	105.3057841	241.8216002	152.729342
YOL021C	179.474237	208.9579202	157.4365658	154.5197177	95.0988432	44.22111092	37.55256076	74.58360395	106.9719203	141.5849801
YOL022C	359.8627964	204.2721207	110.1750299	188.2150525	172.699919	321.1514767	481.7186151	346.1253948	225.5900245	265.8536731
YOL023W	105.4734589	79.1738177	41.20816883	52.66993125	87.00155725	67.00824379	67.16575709	78.41992083	53.21870833	87.90502661
YOL024W	0	39.62976728	29.37825164	43.53524005	2033.427579	4136.845868	3160.745782	1979.373777	59.74572408	5.470645305
YOL025W	42.50614576	392.3083392	152.4763555	122.1623916	134.8040613	94.28332628	77.02893114	115.4071133	121.3346177	37.72270242
YOL026C	433.6424436	2692.18367	939.6752258	1176.400355	1160.49788	996.0297343	1159.150421	740.9409322	1059.978128	788.5295025
YOL027C	275.9187029	1091.012087	260.0089961	200.9743388	139.1314268	120.4894525	243.0931184	266.3243021	464.3423656	291.4254228
YOL028C	184.1617048	172.2704323	149.3973881	194.3299227	136.9611839	107.4960261	130.2411662	111.2768151	83.59114139	177.3602573
YOL029C	262.2796908	236.7127945	225.1456709	293.6790912	229.8098715	179.836232	188.9885218	205.0251895	243.5951349	221.7715443
YOL030W	431.5883478	4627.975762	688.1313961	1106.576789	910.7901543	477.7607913	315.772063	793.5798776	902.4400944	316.0054242
YOL031C	216.4067691	173.0572477	149.7770774	173.6417392	219.0862758	266.2725492	155.4593308	130.1950241	107.8209681	155.001617
YOL032W	263.6843665	3559.567198	262.4810291	397.4444188	367.6121333	249.9898808	133.8705743	189.5602042	373.1607383	297.8489221
YOL033W	168.6848357	48.76361571	93.61369114	100.870229	54.29964047	29.87063793	29.15869551	41.69421424	41.40309341	102.1751471
YOL034W	47.74189522	69.82692751	102.9746461	73.76788086	50.31313119	30.51796377	28.02829173	42.34609072	73.33871075	47.27982283
YOL035C	0	0	1.290517514	1.337125711	0.500836975	4.552974331	0	2.01607826	0	0
YOL036W	102.932407	1026.185529	439.1185853	441.329874	355.3235843	240.8075487	126.0797212	220.414141	216.2078585	106.1614848
YOL037C	0	0	1.066652231	1.657762998	1.241871275	2.351982913	2.433971451	0.833175199	0.777304063	0.948989492
YOL038C-A	44.69560274	0	17.42198644	108.3071826	70.9936412	76.83144184	15.90194681	54.43411303	44.43588228	85.25088934
YOL038W	1263.497141	1879.436166	2220.969658	3559.619253	3489.693512	1717.231766	607.7927076	965.9159632	1074.564983	1730.609543
YOL039W	10121.55043	2483.297595	752.1492075	1100.500568	1221.230518	1992.318768	2231.207641	3289.509762	7948.55053	41791.64287
YOL040C	8701.906813	1720.15574	903.3937356	1051.372162	1415.255351	1843.954604	1858.200663	2719.71416	6258.801761	21112.73244
YOL041C	381.0503296	198.0018839	82.67524472	110.1533277	185.9664601	249.7720327	207.1951388	145.6731093	280.292312	405.3996837
YOL042W	156.5385529	185.5371602	75.05634854	109.7239916	91.39546832	77.99284735	44.93224507	82.60060175	80.60462368	75.6984641
YOL043C	71.61201282	325.3119139	110.0335985	140.4093115	227.5617308	164.8577143	138.4923013	115.8044288	170.2877262	124.9459018
YOL044W	110.2164094	455.8913079	197.5768132	326.8556045	206.6282744	172.4908084	265.2654425	199.4172795	209.4834451	74.60517389
YOL045W	61.66506079	87.89179928	77.19131513	82.0311794	135.0510143	110.4327711	142.147532	167.5282776	124.6129046	48.56335319
YOL046C	0	1.556702027	0	0	0.791566731	0.899490051	0.232711417	0.796596776	0.37158926	0
YOL047C	3.819683558	27.46170193	32.25910841	241.8431896	7474.826887	3578.065325	2391.520678	3020.608697	120.7058642	4.139509059
YOL048C	92.98899394	411.9958909	544.6663128	785.1432445	769.9089262	583.4432215	771.7121248	633.7445265	351.6350313	102.5026173
YOL049W	503.8482269	347.5205351	222.7947248	298.0742164	239.7969237	119.5445146	62.66445143	116.076133	133.4690363	310.9227351
YOL050C	0	0	0	0	0.466296494	0.529872013	0.548342994	0	1.751167775	0
YOL051W	55.32298335	1111.911173	291.7444508	231.7808673	115.2531383	67.19495591	122.8646787	174.7031884	126.0989202	38.35633234
YOL052C	188.9308025	196.383948	135.0319479	114.4838521	83.61054826	91.09722679	89.21118704	96.59528281	202.0578202	195.6227304
YOL052C-A	17.8782411	49099.49386	6605.421714	7247.555633	4605.410629	12670.60235	75771.64072	65783.6256	37139.32904	166.073161
YOL053W	160.0482966	309.7878435	198.7774516	306.3422571	183.6340081	128.3657228	131.1910612	114.8762465	142.6270264	143.4589434
YOL054W	138.3138342	388.391122	241.7469436	232.0068588	150.4258031	82.66824904	84.19402849	111.8220151	238.9597391	111.9856644
YOL055C	167.3564674	442.0945972	292.571479	272.6002208	223.4278934	151.9009596	100.1643304	177.1155069	298.5461264	137.9281306
YOL056W	231.5358125	48.31805763	67.35683488	102.5867328	169.4133973	155.8271496	74.24641365	67.85097188	82.07674032	169.9559983
YOL057W	192.836982	195.5325725	241.0880666	320.9304593	214.4465231	121.8422316	103.4086137	150.795079	105.4572466	146.355573
YOL058W	4252.257164	6993.668253	2493.646717	1293.474058	852.9353601	1169.255753	1286.749053	1475.829618	1538.143237	4235.834712
YOL059W	421.9434763	2285.412364	514.4658797	367.3697309	263.5461265	232.3557999	171.1064586	366.557507	1032.444429	353.2269628
YOL060C	93.52896434	885.3714453	346.0052153	247.8295356	240.3361362	196.3395623	205.6142555	251.8469116	221.6527229	94.3546961
YOL061W	671.0524709	374.6528148	333.5379038	305.3944666	209.217559	149.0240042	160.8196885	274.5670355	325.7832879	327.940528
YOL062C	385.2154914	236.6384967	125.5711819	183.5714959	80.53394892	69.34363183	52.96156863	93.76045317	184.1453088	231.7142817
YOL063C	59.81014985	121.4576096	69.31647482	65.70019923	47.09843148	34.20555449	42.21305711	64.15449036	80.72360705	54.03574494
YOL064C	1021.91603	236.038399	251.4332835	277.9777541	561.3478612	552.6408325	383.340422	326.1215352	419.8683788	903.0449235
YOL065C	78.4683349	325.2441002	132.311634	141.3928013	90.24945073	59.36018246	57.76981226	89.92813742	138.7860433	78.22273383
YOL066C	140.2754301	134.4560553	150.4016941	137.0881122	76.59653596	43.51990761	43.1187404	81.36567595	174.1922099	131.2094107
YOL067C	152.0782028	426.1718112	416.1428912	434.5997073	496.8271093	269.2990664	207.7317609	236.6850358	122.9419528	107.1276998
YOL068C	363.2533532	629.6763209	490.6952874	524.4171123	1153.248535	702.721956	614.7548075	629.0851472	264.7266376	219.2440227
YOL069W	118.4433473	57.61959585	83.7223237	89.50385226	86.48828511	58.90410541	29.59528991	50.08694428	58.71884445	95.79961049
YOL070C	204.5241108	152.9411296	182.6055508	199.0874767	152.339645	96.97977015	52.25867999	83.51457798	186.9625919	145.2898974
YOL071W	210.0380772	3043.951194	266.0812474	410.1282473	538.1615878	417.1463737	341.9474577	374.567603	574.7810228	435.0884549
YOL072W	106.0392924	81.24485005	67.61009415	82.72085274	59.64210224	43.98423826	42.78207251	48.87833773	114.9625578	96.41384983
YOL073C	204.9802296	817.2942522	321.8755118	380.5049368	318.6513268	188.5032801	222.1549204	235.7913312	294.8983871	175.259254
YOL075C	29.78304635	112.8822634	61.81730716	68.72196917	40.69506649	17.10177505	17.39860063	42.7147687	37.28133183	18.23548435
YOL076W	196.3155123	184.8208005	91.48224537	120.9221118	55.3434526	39.33532505	51.45108661	56.95615688	38.23495663	92.40250834
YOL077C	966.6081381	302.6984198	108.3750039	135.5830723	78.00351754	95.24839039	126.455555	123.6775068	446.6926402	908.8109513
YOL077W-A	2416.846307	3894.614316	829.8554355	1625.712914	1655.828366	1624.749797	825.6031163	819.8443963	1114.654027	3365.116738
YOL078W	53.4029397	87.98662839	95.40683324	93.46994105	64.97158521	38.13017623	35.33613246	53.28144599	70.97451207	43.08428697
YOL079W	2.847861414	0	8.32555104	20.60711881	5.744112562	2.447727351	2.955229054	2.890306887	2.022366324	0
YOL080C	247.5143156	49.64149797	50.71733829	72.00421952	56.19390859	73.24597455	73.85570854	54.13170129	104.3890568	151.5571366
YOL081W	61.99816331	1306.540673	184.8017705	210.9316901	130.5357326	87.02874991	77.88263066	224.7475801	210.9464487	37.51657313
YOL082W	76.11796588	2337.824442	550.1124202	411.4852428	256.4171485	190.4488467	158.8989989	210.1074287	384.7262535	106.6223244
YOL083C-A	0	0	0	0	0	1.707365374	0	0	0	0
YOL083W	73.69656635	2199.762563	829.0737667	1015.000899	662.2976401	619.460831	1202.114346	1018.4581	1135.077543	46.14551956
YOL084W	3.75222344	916.0038315	524.4878262	389.6607175	235.8942152	155.2753954	253.4986275	440.5130999	210.3455168	3.540160388
YOL085C	0	23.7645469	10.00837519	5.184918314	4.747295156	7.356201878	7.612634114	6.949035706	5.672665824	0
YOL085W-A	0	0	0	0	0	0	0	0	0	0
YOL086C	34394.36672	51509.8979	1931.139822	1202.571848	839.8396704	1090.539414	4270.180229	3391.377604	10045.48079	36725.20683
YOL086W-A	478.9354164	624.7637219	316.5403169	372.2105992	302.8300188	322.0427759	323.8621844	300.1542993	536.4492831	622.1895893
YOL087C	78.12970631	323.487506	106.4376965	130.7189697	85.94307704	64.71490634	62.40463176	112.391309	115.7566596	49.76442069
YOL088C	308.5036022	456.421414	366.2668776	539.4369364	547.9797112	430.4347521	320.6276253	256.3466951	376.4501655	428.2370255
YOL089C	53.68777445	262.3066012	103.9115511	116.2882756	63.60035117	37.16179531	60.44627261	73.09031498	93.88233883	29.0685525
YOL090W	160.0528251	38.83518548	247.7793626	172.6038275	106.5924179	65.36770289	34.37849454	77.76301862	52.07361443	80.99449573
YOL091W	29.27183203	24.33995966	49.43119541	86.27860306	2172.096005	1418.438639	916.0329939	806.8242686	83.14782041	32.15626766
YOL092W	808.7893568	292.6222755	241.978732	248.8441842	146.6897777	140.0512234	269.8929036	302.8721583	458.6362937	526.1473573
YOL093W	272.8715484	197.9965899	68.67060347	57.90876732	57.74248189	61.91380422	72.77752301	86.41912105	233.809658	418.8437854
YOL094C	196.190172	50.38798666	213.1900972	230.3308998	226.9928265	172.1125391	92.90084718	129.9972568	213.7432759	248.7164104
YOL095C	50.74609918	13.93554216	35.6047583	37.91539652	33.83602113	22.81457661	12.29102439	18.6597287	30.38161384	28.02212639
YOL096C	182.6875558	368.1361209	89.90458529	177.9860355	163.2403764	135.6219171	130.0920359	132.0909705	215.268126	217.7428858
YOL097C	1357.880549	218.6732883	237.6645801	269.7189764	207.4556489	181.9398308	129.9493232	172.989766	403.0123948	1026.163247
YOL097W-A	25.54034442	0	54.75481451	64.46856105	31.87469605	24.14702458	24.98877357	42.76966024	105.1951499	75.28649967
YOL098C	199.7867099	149.8440389	136.8772569	180.600631	124.413218	48.2272017	23.66547095	82.85428108	76.84925811	117.1191
YOL099C	3.724633562	0	1.451832203	4.136732667	0.563441597	1.280524031	0	0.567022011	2.115994395	1.291680141
YOL100W	45.55416234	455.2473936	284.2638239	384.7352601	337.3391689	225.8063053	154.5723135	245.7992364	143.9593475	28.54832041
YOL101C	39.17348391	651.3177524	273.9949266	454.6683773	341.4340696	205.3208838	60.73132589	83.04453421	54.07701715	38.406544
YOL102C	265.8858794	308.5368662	349.2654153	376.5086181	278.0143674	199.0334887	135.6564183	146.2755549	263.9076232	280.7659621
YOL103W	331.4444087	132.5175581	416.8874652	356.862988	671.1563504	484.9756876	373.1567011	398.8452045	125.1090652	208.7004822
YOL103W-A	0	0	0	0	0	0	0	0	0	0
YOL104C	5.154087524	32.5832226	596.7422741	1140.803132	581.3499027	370.4521412	148.9912134	318.0227234	24.24815198	1.675693157
YOL105C	60.2250012	263.0208453	218.3511721	267.799234	152.3784662	73.20046632	39.40917254	125.48658	212.6874366	45.88516676
YOL106W	44.87803377	22.79456539	78.93226507	102.7813059	60.85169246	30.57577787	16.55100587	44.15828557	33.42407472	22.7757478
YOL107W	79.3727484	37.54399006	146.9272169	143.0124253	94.07206946	53.37763328	31.6069655	61.93354966	60.61046482	46.93237814
YOL108C	168.2179958	630.9950147	293.0061355	478.356723	447.7824036	350.6307618	533.7994419	337.7389286	330.0951255	255.0481152
YOL109W	16367.71992	25268.50322	8270.254029	19633.55735	26068.69242	27623.02846	28365.68972	14533.90818	15816.2027	28368.26402
YOL110W	125.4757288	929.5581942	497.2458697	452.8531968	895.655033	328.1900855	364.7964955	460.317832	387.1687358	195.8139693
YOL111C	243.996306	1977.576181	1000.365045	942.2163706	1595.386341	1056.213376	714.5988846	709.4767426	961.0780758	362.3664745
YOL112W	217.9406727	109.2982544	298.5679113	399.7977606	300.0129954	173.1874911	201.7160273	289.6631342	233.5198888	203.3044465
YOL113W	103.5588682	136.4806683	187.6972501	246.8416055	198.3101801	142.8629923	89.86100134	163.0455744	212.3580035	75.7460732
YOL114C	17.58515518	122.0692573	43.98337559	64.21491425	54.75543912	40.30501867	19.03019865	28.55560028	32.8846342	12.70505057
YOL115W	266.9395432	194.8632758	159.4805555	178.3713865	125.1498525	80.85659348	126.2304982	150.0069274	215.9887234	211.1862739
YOL116W	154.5507454	414.9490031	116.338554	133.5191851	108.1807866	99.30940085	73.33294482	89.7488062	200.6172537	132.7121283
YOL117W	62.88799824	299.7521762	57.94341175	97.40725844	57.8058676	49.63360236	40.3137214	70.04261669	107.0841892	38.77516489
YOL118C	2.584805942	3.844866452	17.63188989	28.70792791	21.01705041	10.55275225	8.046768268	13.77248643	2.753342104	0
YOL119C	233.4557043	463.4579686	366.7291999	436.374582	289.7819877	184.4911012	191.8131095	284.0850857	369.1839515	234.4319062
YOL120C	9780.147267	787.2997197	396.8457269	537.9689098	658.8015567	1060.82598	940.4049506	1451.630673	3443.875907	18068.91903
YOL121C	9546.12259	712.2845794	395.54878	531.571652	674.3990236	1011.593496	924.3483645	1133.971443	3339.546993	16844.33572
YOL122C	452.8082574	424.159305	154.3537863	267.9433986	135.2746257	74.12299532	61.94895108	180.1906206	164.8192181	168.7733434
YOL123W	460.5296047	454.2093788	1048.363805	1075.816296	894.5395722	521.8570554	367.4739205	559.8257858	676.4115052	388.0758931
YOL124C	247.7043259	89.4163628	50.24601885	45.65121584	24.10550136	36.41142244	87.80640198	55.61746331	308.015184	139.7260953
YOL125W	124.6011912	578.3249997	631.299753	688.3891014	342.9661619	198.0842064	122.493599	280.9655965	580.6325579	111.27627
YOL126C	60.22670046	18670.53187	9433.275683	8947.59519	5806.520621	3748.430065	1252.877966	3721.742415	9450.905735	68.06216254
YOL127W	17607.0151	1512.595469	1090.361395	1609.638453	1646.128981	2459.355714	2003.257446	2928.820813	6674.362416	32979.80746
YOL128C	119.9248307	88.7451338	82.21611576	129.299305	93.21476485	70.3137184	33.23328211	50.2292307	68.68660456	79.41655881
YOL129W	800.9452012	4813.935913	892.0057055	1388.629362	951.0074603	832.8528295	1009.339933	959.0301005	933.4997816	860.1180637
YOL130W	162.691994	458.9305832	249.5077343	222.0941928	339.9001679	265.7270295	235.0648495	279.0720331	251.1080776	101.3046282
YOL131W	4.821098723	10.75698592	424.0002541	663.8378437	676.8896127	297.8297464	126.5008803	169.7243412	27.38905104	0
